Bus,V_pu,Angle_deg,P_pu,Q_pu,Iinj_pu
218,0.661960119045804,-974.809125006371,0.000540722981491928,-0.0020597999978087,0.003217098481056
219,0.660053889148048,-974.801730710193,-0.000610854609160368,-0.000851254963554922,0.00158736916466493
220,0.656754387249231,-974.799548098578,-0.0121208415860256,0.00952736674993082,0.0234746095779677
221,0.687856212508376,-974.832979653492,-0.01084385668407,0.000795608065897808,0.0158070887287169
222,0.711477958685356,-974.883566739551,-0.0124218204949934,-0.00955432181302343,0.0220262701894539
223,0.726539843689249,-975.018326995059,0.00631898549397642,0.0249052526977258,0.0353654114494072
224,0.744917262261364,-974.956569488072,-0.0103446010618076,-0.00927328263174227,0.0186498664465532
225,0.758197963911722,-975.001550417422,-0.00707650214579611,0.0245218383754059,0.0336620383069572
226,0.784568786311467,-974.743761117885,-0.0168915520362221,0.00561040842712631,0.0226862331923457
227,0.815223704930983,-974.435393219497,-0.0158266979266118,-0.0016569769243238,0.0195200410366706
228,0.834555362494623,-974.333465702459,-0.00955971042743265,0.00875753172420412,0.0155348119690038
229,0.848716237911524,-974.212785598567,-0.0139832540431297,0.0116140953423626,0.0214175473074097
230,0.873961187959763,-973.870825415854,-0.212572058244521,0.115846461645378,0.277002473019732
231,0.766966306103651,-974.795720272377,-0.187419388161128,0.130095995547955,0.297466616190995
232,0.771434522500489,-974.693022844318,0.00415022174245804,0.0019678630276076,0.00595400896570489
233,0.778760822892406,-974.537719237254,-0.00443714224123405,-0.00266798023565765,0.00664836332259504
234,0.78216751279506,-974.481017028668,-0.000768869034758983,0.00207560071582335,0.00282986856343217
235,0.789472193926887,-974.332923042569,-0.0030904295695363,0.000369039429258547,0.00394236271875177
236,0.795083865962269,-974.213916330736,-0.12768101675579,0.0861844816498192,0.19374826485975
237,0.732196570883798,-974.629920464187,-0.0701709950723017,0.0339607572701296,0.106470110226371
238,0.671175082218831,-974.898546787234,-0.0369178867770535,0.0589394016708538,0.103619739583638
239,0.610748468719248,-974.592839597214,-0.12550416101057,0.141492525332049,0.309674723883198
240,0.508809230853568,-973.474459463593,0.057956267922113,0.134029511112822,0.286990506370739
241,0.379925691302923,-970.452535751228,0.0367437240742815,0.00309340142441259,0.0970550544908816
242,0.252134946589309,-967.135687140015,0.614403133146239,-0.158065248695695,2.51615192161149
243,0.374640487656206,-972.306667765923,0.328250213961,0.192383957661686,1.01556859464335
244,0.606058227738438,-975.023626123972,-0.442268847360712,0.347000554033109,0.927548931712938
245,0.87745449089222,-973.524445249121,-0.850385887913697,0.416276737528014,1.07903768683706
246,0.907575086620477,-973.331582430991,-0.0290441056963711,0.0207153925115647,0.0393077634821583
247,0.926574091741745,-973.113541201163,-0.0421212141034864,0.024817143284529,0.0527626655186128
248,0.972109676674821,-972.3451685698,-0.0502425537967608,0.0250096739970345,0.0577332605661648
249,1,-971.845691507163,-0.588133421384359,2.82450011151079,2.88508263335277
250,0.947420376620868,-972.744579940064,-0.0992579239569317,0.0500159273497916,0.117315745419832
251,0.949157273875364,-972.577289300871,-0.00244425679418272,0.000156262902408469,0.0025804434754124
252,0.950455430018713,-972.451204337013,-0.00090642934156929,0.000323708978851607,0.00101266990770296
253,0.951704007117391,-972.32911025221,-0.00165981522529327,0.000113652717601657,0.00174812939777184
254,0.95269183389474,-972.288634370242,-0.00100405748842597,-0.000104782962849742,0.00105963985048189
255,0.953694127697154,-972.332851411278,-0.0163357543072335,0.00875337109648962,0.0194330331209314
256,0.931029335288385,-972.969104973664,-0.0661714083729519,0.0395515867390163,0.0828016306798199
257,0.957015754912865,-972.596585746794,-0.0378890188606382,0.0177432894624481,0.043716946670504
258,1,-971.948442219845,-1.55427496295922,1.66588136983358,2.27836156016566
259,1.17067066953094,-966.223789718245,-1.56265693471177,1.25589157418228,1.71250926077903
260,1.30035784932473,-959.539458460791,-1.5477957702869,1.41421774527541,1.6123166081881
261,1.38550203140195,-952.451795189655,-1.13880720001215,2.20512535018074,1.79128273630175
262,1.45989469780879,-943.285413464784,-0.934328405834779,2.72788448535366,1.97511289144025
263,1.49909052263275,-930.402533337542,-0.000780815456883133,3.41119353209752,2.27550876345361
264,1.49478942172557,-930.132342553403,0.244166912018198,1.07707800676989,0.738837754991518
265,1.48366360806486,-936.090426838317,-0.123616657444123,1.12920142685053,0.76563689344613
266,1.45433579171354,-943.229984069579,-0.22022882321879,0.876104585116529,0.621149796713001
