P,Q,V_mag,V_theta,I_max_tail,I_min_tail,I_avg_tail,Iphase_max_tail,Iphase_min_tail,Iphase_avg_tail,I1_avg_tail,I2_avg_tail,I3_avg_tail,V1_avg_tail,V2_avg_tail,V3_avg_tail,V_avg_tail,Vphase_avg_tail,P_avg_tail,Q_avg_tail,V1_inv_tail,V2_inv_tail,V3_inv_tail,I1_inv_tail,I2_inv_tail,I3_inv_tail
0.0,100.0,30.0,30.0,0.2683459536685873,0.2671940575887139,0.2679217913667551,-1.551760559798182,-1.610767929395024,-2.0948242447944105,2.118212144625289,2.117060973545691,2.1179723337272303,11.493000261883381,11.485479559647622,11.485594495334674,0.7218526699760112,-2.0319799578528905,-0.00038105658477574454,0.6364816391076253,0.19897337196355425,0.19885788700245707,0.19889646353668972,0.2679024582301741,0.2678756273160831,0.2680150948933539
20.0,20.0,10.0,120.0,0.1316999559329782,0.103426017085659,0.11538151613213436,0.6128788781412811,-0.473409397238878,-2.0170732540447713,0.9168125860362114,0.9150036404705248,0.9141370473289512,4.103523709867636,4.106131237950735,4.110862590712434,0.6162442654560011,-1.27379193074638,0.0069138459673352285,0.10339394226339531,0.07632629703131918,0.07637732326080354,0.0764476311849243,0.11601357389044419,0.11566984928489206,0.11590226465566765
100.0,0.0,30.0,0.0,0.2835292636559414,0.2606011400144067,0.26780389064010535,0.8689212556046868,0.4704223318099891,-0.9877729549421544,2.11998818506974,2.1166435322128017,2.11662062569497,5.523732369617774,5.483116504433746,5.526568952551114,0.5610908219554596,-0.5198393037975151,0.10846204084446004,0.05959433869768302,0.04729094492611525,0.04675922318211504,0.0475400575444882,0.2691409604800392,0.26873699855303845,0.26913301317409766
0.0,50.0,20.0,0.0,0.1704441669516093,0.1696625927056901,0.17012879807665035,-2.089434954998476,-2.0997588763056254,-2.0933870291655947,1.3476381324470008,1.3437715307483316,1.3436513479605363,7.550959110421469,7.537245234259342,7.546005765891792,0.6597422425592191,-2.0628742020185755,0.0003416335867458441,0.2625049151736918,0.12933984007059296,0.12926309900937932,0.12918455285445746,0.17032454466131738,0.1698078309897961,0.17030524718533124
20.0,90.0,30.0,30.0,0.253748538339915,0.2522085019981085,0.253161569143152,-1.1590942240694924,-1.2630397581825683,-1.9069304488269936,2.0004015007223788,2.0015396655228144,2.0015069913103485,11.152095174566465,11.147453119379895,11.151229757335638,0.7088879274287126,-1.824588487784622,0.10653543784500163,0.5636685752965114,0.18972934227111674,0.1895604828838783,0.18979250657518845,0.25315275740361726,0.25328194218311834,0.25314549178059104
0.0,20.0,10.0,-60.0,0.1082338334572027,0.0983545743167194,0.10256135799270526,-2.250419385539656,-2.919512846559465,-1.897325925603587,0.8113768686218398,0.8117150784759897,0.8107117577453677,3.910339166787205,3.9057968420254094,3.9073668859107222,0.617145342061956,-2.0150473293853004,0.016908887987191788,0.08306530433299412,0.07050361133033001,0.07033822914709895,0.07033771233731256,0.10276695104397653,0.1026704943961065,0.10263367062997696
20.0,0.0,110.0,120.0,0.0557433153416602,0.0473610424366085,0.050784912881229514,1.7073380340066475,1.6075289507934454,-0.5177236489053066,0.40081685827873115,0.4010985035183709,0.39891447223947274,30.303165003813056,30.315080468452066,30.312556587365883,0.5841886751953623,-0.5231776405480634,0.21014078475905465,-0.001657989009966952,0.34520490038879253,0.3453230033370862,0.3452678844821024,0.05109141772160669,0.05086715991904556,0.05084976109196907
20.0,50.0,0.0,120.0,0.1963741935887483,0.1952054560841789,0.1957819174386897,-0.5946595859789359,-1.2951574967289865,-2.091324669977518,1.5421830886385464,1.5453362504433803,1.545418577552721,2.3744420430980266,2.3669138609043845,2.3713199115154397,0.658991099436022,-1.6861926913303058,0.0006017250669815729,0.17902385358211606,0.07732015993876516,0.0771020072627134,0.0773036633275507,0.1956457733139487,0.19605648968148073,0.19565963437057735
20.0,90.0,70.0,0.0,0.2476510284704286,0.2459534378625207,0.24691160928667508,-1.7651369194250224,-1.780083528659839,-1.8685502116115706,1.9567709629072254,1.9565088039314524,1.9585077394515642,22.196233729687858,22.196570881319474,22.18936759762313,0.7088879274287126,-1.824588487784622,0.20746045791083415,0.8999255716808632,0.3139210799738307,0.3137768970369713,0.3136724336313163,0.24681106267455613,0.24703880485662277,0.24705743256515317
50.0,20.0,10.0,60.0,0.1931634845306019,0.1730994283515294,0.18167954891328703,1.4870488635243229,0.3247953249733348,-1.6637453178063941,1.4374827380928958,1.4321243903907124,1.435916791875263,2.7578098481328213,2.768116475878513,2.760816202977922,0.6115535893142118,-0.8927449704416845,0.05941696450713554,0.12898844855661823,0.06601502190324504,0.06623714498814436,0.06592832931912555,0.18192237166253636,0.1817343044625379,0.18240393159084228
50.0,0.0,120.0,60.0,0.1236984430447652,0.1186808852596936,0.12013163158217498,0.6574724323366236,0.6309812122830151,-0.525819261920872,0.9458122945766698,0.9460703754880209,0.9463830309042915,32.98550253965309,32.974561795597815,32.98501773401238,0.5786783317088385,-0.5219133872819157,0.5387529332193599,0.0012886889320395515,0.3745886910150318,0.37456424708796393,0.37456481998191365,0.12013854630706496,0.1202138915400456,0.12017729423219299
0.0,20.0,60.0,0.0,0.0702294142109566,0.0698250672543559,0.07001545218456562,-2.083599862380231,-2.0950904002447848,-2.091076517772423,0.5596740742376437,0.5622114990977614,0.5615309409816115,17.371216054922744,17.368617741620355,17.359192214328335,0.617145342061956,-2.0150473293853004,0.0007637288597697859,0.1805051601080764,0.21560204051656473,0.2158947328572506,0.21561254116956174,0.0699906470609488,0.07022393771826665,0.06990615758143745
