P,Q,V_mag,V_theta,I_max_tail,I_min_tail,I_avg_tail,Iphase_max_tail,Iphase_min_tail,Iphase_avg_tail,I1_avg_tail,I2_avg_tail,I3_avg_tail,V1_avg_tail,V2_avg_tail,V3_avg_tail,V_avg_tail,Vphase_avg_tail,P_avg_tail,Q_avg_tail
0.0,50.0,90.0,120.0,0.2320736595494593,0.2108174693517887,0.22622578546342495,1.4940528242032258,1.4438407548372123,1.4644450403668545,0.22636161848831501,0.22772321136902235,0.22789963497954369,24.633740559550436,24.631104734014716,24.63474772239661,24.60509221054901,1.583511183927595,0.08876195609205953,-0.04084290254659834
0.0,50.0,20.0,-60.0,1.3586833357396264,1.3420523805292923,1.3483685099521725,2.980455131606615,2.670511306872656,2.784886368405294,1.3481871790612123,1.3484389188437853,1.3480715949677962,7.5222027663524225,7.523875399264873,7.523052765180514,7.506316191751282,-1.5266169920936936,0.022442073107845455,0.26094718306090353
0.0,90.0,20.0,30.0,2.048150037615493,2.039671040804601,2.043347599305396,-2.0987995526948207,-2.1656414635962524,-2.1202260460395923,2.0435286836936757,2.0435185621692895,2.0431571750571638,8.627605531495876,8.622328041291114,8.618954375144467,8.582452128059726,-0.010316762253714981,-0.004181822423981815,0.5060747620368102
0.0,90.0,20.0,120.0,2.078077256782195,1.963329027094618,2.028516692989662,-0.5605219259312406,-1.192607069285175,-0.7594276643740462,2.058963935558928,2.0675190777578534,2.0595806454446164,8.6370640137581,8.65913476815915,8.642754564691531,8.50272720213988,1.4859865291267649,-0.04503835850296615,0.5072577762108232
20.0,20.0,80.0,30.0,0.6135897458691806,0.6078659037318621,0.6109409599445856,-1.316434164560242,-1.3406066848042208,-1.3257048764653911,0.6099483815031882,0.6122906475498976,0.611488428279283,22.70850745540536,22.71039024293054,22.697633191277248,22.66466335611983,0.028186934282081456,0.16216950069866481,0.19007931455645724
0.0,100.0,0.0,30.0,2.1151208881956656,2.100805858001933,2.107849423445787,-2.550028983725685,-2.5847679325291857,-2.5680615730613727,2.1086983315178194,2.106656696891439,2.108660147462696,3.220505096997556,3.216051863936749,3.2115656516181654,3.1829514355742003,-0.47658180562292,0.0010736174933873035,0.3327532027145367
20.0,50.0,70.0,60.0,1.0942380617433949,1.0844427075494845,1.0901967768888785,-1.082624336017165,-1.1115179433741849,-1.0928270352841767,1.0908838758991537,1.0876655529091506,1.0926276538280053,20.7731017996613,20.759762461688517,20.770784725590268,20.718887183049656,0.5599403713991441,0.16763388525386072,0.40681823602884953
50.0,50.0,70.0,30.0,1.413455546273403,1.4061127643461016,1.4119927166302595,-1.1256942981685585,-1.1408385069829818,-1.129103051219946,1.4119724023465134,1.41196012021302,1.4126541719549492,20.58318552055051,20.57576798939928,20.58979732547685,20.534592240446827,0.08523825678469407,0.3876004593901476,0.4128101673040796
50.0,20.0,0.0,0.0,1.40431197043058,1.3947054777559131,1.3990949158662949,1.5549436615647196,-0.2894133230829568,0.6256273671701881,1.399845216609994,1.3967637506166455,1.4013003044470471,2.1632688442159465,2.1604664793887562,2.1569571913429826,2.1305299471744923,1.0030920266440078,0.0005054610556670989,0.1476541196251637
90.0,0.0,60.0,120.0,2.103021594058329,2.0524713125631644,2.0950555706557252,1.5557430959004284,1.465744799508327,1.5382339741468416,2.094969160057156,2.0961211585702477,2.096422533432262,15.266686285439052,15.271830860831974,15.268990450104239,15.269726843224452,1.7547913192769171,0.5284717322767692,0.04652293176583823
