P,Q,V_mag,V_theta,I_max_tail,I_min_tail,I_avg_tail,Iphase_max_tail,Iphase_min_tail,Iphase_avg_tail,I1_avg_tail,I2_avg_tail,I3_avg_tail,V1_avg_tail,V2_avg_tail,V3_avg_tail,V_avg_tail,Vphase_avg_tail,P_avg_tail,Q_avg_tail,V1_inv_tail,V2_inv_tail,V3_inv_tail,I1_inv_tail,I2_inv_tail,I3_inv_tail
0.0,100.0,70.0,-60.0,0.2807613719456608,0.2310583451535313,0.2652744371876765,3.141311115548276,-3.141464918035439,-1.9617805525908723,2.164138840754647,2.160789967713649,2.160299445990519,22.390342101105237,22.405685005889485,22.399433076889412,0.8986400408060217,-2.1118219595445176,0.11147795409576154,1.0183774029258086,0.32218099684412943,0.3226128335197435,0.32237971655495706,0.2730552261536713,0.272586330222811,0.27301602548326254
0.0,90.0,0.0,-60.0,0.2680596776026126,0.2662606189270945,0.2672180007008086,-2.1509048628591927,-2.4228884539009443,-2.091411001182103,2.1063930635330568,2.1089205335233268,2.1081299159842777,3.2049421501101483,3.201832884672687,3.2087189448089135,0.8894198391495982,-2.1146643142784396,0.0010536179903605264,0.3322372131595238,0.10441388712736835,0.10438803165701763,0.10450803089666148,0.267189855362541,0.26741265390507957,0.2670894928659206
50.0,50.0,50.0,-60.0,0.1877072815617958,0.1845930146332385,0.18541456745980153,-2.083142062807454,-2.149257192746858,-1.387418158636286,1.4667690501774786,1.4666021302170316,1.464897754693174,15.078150147952655,15.083685360765482,15.08318921303774,0.7754715959546923,-1.2499187535032135,0.2955768266896817,0.34519532400799924,0.20498868178391424,0.20522735599078518,0.20500811568226915,0.1855235880699988,0.1852961402211897,0.18532271790752267
20.0,90.0,60.0,0.0,0.2696551627384096,0.267872388989627,0.26869579219211737,-2.1099354835558954,-2.129764781950962,-2.1106461081018977,2.1294696425271553,2.1268341250768463,2.128268792188413,19.799975054264795,19.794794883319398,19.79266970296695,0.8821448935240581,-2.115369648997775,-0.014650847078246081,0.9421252123059721,0.29404481980789016,0.2938124643434304,0.29388530294389514,0.26873500785005017,0.26858781713159136,0.2689057679914865
50.0,50.0,40.0,120.0,0.1920580598600367,0.1830918898690095,0.18953668400183735,1.077108353004276,0.8161601198503791,-1.4462220964886343,1.5000215293807486,1.4978307009993441,1.5003440611157877,12.379776414035382,12.386861519194463,12.379305230749022,0.7754715959546923,-1.2499187535032135,0.2401824691546587,0.31910685428471164,0.17657478749031724,0.17667939963141788,0.17660870454154542,0.18958754791368945,0.18962920016585533,0.18989987391475904
20.0,0.0,70.0,30.0,0.048488209777418,0.0473170003880268,0.04813746217248172,-0.2179860097673216,-0.2591732629691476,-0.842499651618012,0.38291866048540446,0.384263224399627,0.38056446916022163,19.432360341902704,19.428699795175852,19.418517861317298,0.7144655613155564,-0.5177747153425126,0.12309296031470816,0.04062922412410214,0.22502855259272117,0.22515890194661245,0.2247421670791106,0.048439244419611505,0.048135728598508024,0.04796650923172909
20.0,0.0,20.0,-60.0,0.0780239633355373,0.0699032352374404,0.07252299303760963,-1.4116772578002827,-1.7674337668906055,-1.001525867897947,0.5767516007949088,0.5769440891933308,0.5754429323256757,5.64138139934933,5.6578675430544685,5.639965939064008,0.7144655613155564,-0.5177747153425126,0.05444260245469212,0.028750024369756138,0.07210960117799592,0.0722429501182799,0.07213996559651172,0.07312164595917305,0.07297959898723153,0.07296958879276669
0.0,100.0,0.0,30.0,0.26810497457117,0.2664475520421845,0.2672188870857037,-2.2022854173648376,-2.4931104139393296,-2.0914264300141467,2.1076091975899507,2.108215988740014,2.1077744120292685,3.2074953374677917,3.2060574801060175,3.205685694337885,0.8986400408060217,-2.1118219595445176,0.0010539038087939844,0.33219992660059056,0.10443990114553219,0.10440381106380932,0.10446695402665516,0.2672493577376459,0.2672657536022251,0.26719436376855144
20.0,0.0,50.0,0.0,0.0562727880097958,0.0551108879007428,0.0557899912187357,-0.8360539696983883,-0.8795561772808774,-0.9776309525531915,0.44210388671068274,0.4429383420431329,0.4433657782972249,13.986437725188702,13.989902010040513,13.993781069448834,0.7144655613155564,-0.5177747153425126,0.09914223017826466,0.04835870432056388,0.16504135324143607,0.1648694634477739,0.165087044209555,0.05575140027127629,0.05589731755563952,0.055804234318645875
20.0,20.0,70.0,30.0,0.0750244816293862,0.0740071809655088,0.07468439790676025,-0.8631319807110697,-0.8894984579346729,-1.472627057146214,0.5961571720093229,0.5977210268076232,0.597449705027932,19.969918759207413,19.965844480560616,19.96207422098901,0.7413331549127241,-1.2784556698435503,0.12651248656871583,0.17632730835643773,0.24258421482192447,0.24259067504292442,0.24264921705072087,0.07466704354364789,0.07482744317974398,0.0746344816715877
