P,Q,V_mag,V_theta,I_max_tail,I_min_tail,I_avg_tail,Iphase_max_tail,Iphase_min_tail,Iphase_avg_tail,I1_avg_tail,I2_avg_tail,I3_avg_tail,V1_avg_tail,V2_avg_tail,V3_avg_tail,V_avg_tail,Vphase_avg_tail,P_avg_tail,Q_avg_tail,V1_inv_tail,V2_inv_tail,V3_inv_tail,I1_inv_tail,I2_inv_tail,I3_inv_tail
50.0,20.0,40.0,120.0,0.1585840551263794,0.1565205274197063,0.15790463402564867,-0.6140644196176941,-0.6569315595700421,-1.0631809945934416,1.2456896790842698,1.247067272022026,1.2465037051582846,11.37434626545475,11.362791830422307,11.368065020517744,0.6750696220906218,-0.8936880611762084,0.23595549101298355,0.1414182512490546,0.14557954486147553,0.14552982300507372,0.14554594960610492,0.15792263045913812,0.15802075013689107,0.15785726903874667
90.0,0.0,120.0,90.0,0.2055650609513241,0.2040906198052616,0.20484168555308074,-0.3040439734951878,-0.3160919699200071,-0.5235935167382026,1.6128052455195814,1.6107089158152224,1.6147739253000615,32.705818383728136,32.703719486387484,32.69492154373118,0.6345985081197228,-0.520659588644016,0.9034477497106207,6.943156985937825e-06,0.3691625957245254,0.3690581681950716,0.3688893472764011,0.20465248751615425,0.20491634548457932,0.20515181442167096
0.0,50.0,90.0,30.0,0.1267586644698547,0.1253696280543442,0.12600791215097087,-2.073077676999936,-2.099707916901595,-2.086051522765361,1.0063012659079158,1.006264995147654,1.0088139537023209,26.36766191775557,26.36425143195644,26.356100545035794,0.7187172303236241,-2.0572513802815084,0.004880152950202628,0.4999841685786004,0.3324291894787922,0.332469997531482,0.3325097561933039,0.1258647364019956,0.12617773505888294,0.12618806826685613
50.0,20.0,50.0,120.0,0.151123494201507,0.1500917813188651,0.15073125166459156,-0.69918776060382,-0.7151143174945195,-1.036289591203937,1.1894637659924066,1.1916652676172423,1.19022229564209,14.210797864250562,14.217366954305607,14.209002686319653,0.6750696220906218,-0.8936880611762084,0.2785795397384624,0.156842461891113,0.1774361977105892,0.17733469980751257,0.1776159521953198,0.15077842639349473,0.15086936718634933,0.15059520002589225
100.0,0.0,110.0,-60.0,0.2487098929395223,0.2452114191615916,0.24719716717254225,-0.2364356487033046,-0.2459927088713639,-0.5238635103386124,1.945674365906364,1.9458045258940493,1.9448546962299638,29.668075518835625,29.663741403802337,29.654760377144942,0.632051594549713,-0.5205960109080034,0.9820107926634349,0.0003265777676976517,0.33253449030787,0.33251843976173323,0.33240949528213054,0.24733163904624286,0.24722491056589393,0.24721738183094427
20.0,90.0,80.0,-90.0,0.2301789560503419,0.228439969391524,0.22920608510696283,-1.7782788778511902,-1.785472937113553,-1.8624118533141196,1.8178592454224092,1.8173669375099029,1.8230711197705152,24.771878422523876,24.764534148830812,24.763058924536477,0.7655022384883783,-1.7767531953157794,0.21368294949168498,0.8999545435146662,0.33827705307709505,0.3380324681162157,0.33836799214275415,0.2288310557203452,0.22946737742148296,0.22951244294552683
90.0,0.0,20.0,30.0,0.2865310637521124,0.2553130780995444,0.2661132027462748,2.614588324909501,0.752348364635094,-2.421225911565374,2.094015143570492,2.0965724771663936,2.101412314206646,3.6341986329294143,3.6363987006657843,3.6556197487099515,0.6345985081197228,-0.520659588644016,-0.07004835327765725,0.16966013038845182,0.0682848204830833,0.06798178239001333,0.0684794432258212,0.2656713821032706,0.26660525894276366,0.2662927907620795
20.0,90.0,30.0,30.0,0.2476656619878259,0.2469809731536958,0.24736665482616865,-1.6859739398134992,-1.7125308788027984,-1.8956430284217045,1.955866115300797,1.954913381140023,1.9551211736076126,11.069670640280572,11.071264034837746,11.070040991526936,0.7655278996474294,-1.7768164101630861,0.10920994411370627,0.5420387114560058,0.1871127096192217,0.187337072774267,0.18710955692255546,0.24739075352431522,0.247315552435972,0.2474397430920636
20.0,90.0,60.0,120.0,0.2181150697294042,0.2176147143734042,0.21791432911131925,-1.7989918945542978,-1.804388934568207,-1.890768663028829,1.7266269389129383,1.7279352412186948,1.7274485169748817,19.067493955819007,19.071858334399824,19.058193481378243,0.7655278996474294,-1.7768164101630861,0.14321733029499556,0.6915548261581046,0.27137685035740733,0.2711201825700733,0.2711550602833651,0.21791880305955746,0.21801232193762002,0.21783755903149413
90.0,0.0,110.0,0.0,0.2272125567049334,0.2238611544007535,0.225708536641921,-0.2620055169777427,-0.2715938757572009,-0.5238463979980444,1.7766891654479633,1.7773463939623448,1.7750019517614026,29.779713753443556,29.777976081246123,29.77592921092877,0.6345985081197228,-0.520659588644016,0.9029351385996967,0.000283072280315779,0.33491770070327553,0.3348353587239625,0.33469561610138054,0.22593871275262678,0.22572849506205236,0.22564911552338487
